Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build,DateTimestamp
188-LC-05,Wakistan,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
174-J8-01,Valley,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
174-JB-01,Salhan,Ultra,CONQ,America_Central,248,5,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
174-82-00,SandySunset,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
177-24-00,Namak,Medium,DOMI,Brazil_Central,59,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
172-8X-00,Salhan,Ultra,DOMI,Japan_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
172-Z-00,SandySunset,Medium,DOMI,Japan_Central,52,4,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
174-J8-04,MultuIslands,Big,DOMI,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
194-JJ-03,Frugis,Ultra,CONQ,America_Central,249,5,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
188-Z-02,Wakistan,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
186-L8-01,TensaTown,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
176-AL-02,Azagor,Big,CONQ,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
177-2D-00,District,Ultra,CONQ,Brazil_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
[TLR] The Last Rifles [EU2] | discord.gg/tlr,District,Ultra,CONQ,Europe_Central,0,0,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 02:05:06
188-LD-02,WineParadise,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
186-L7-02,Frugis,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
24/7 Voxel Gamemode Testing,VoxelLand,Ultra,VoxelFortify,Developer_Server,15,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
189-8N-02,Azagor,Big,CONQ,Europe_Central,66,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
188-LC-02,TensaTown,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
194-JJ-01,Valley,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
184-JG-04,Azagor,Big,DOMI,America_Central,60,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
174-JM-04,Namak,Ultra,DOMI,America_Central,252,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
190-JD-00,Namak,Medium,RUSH,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
194-2R-00,Isle,Ultra,DOMI,Australia_Central,98,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
188-LC-03,TensaTown,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
Modest Gungame Dev [discord.gg/modest],Construction,Tiny,TDM,America_Central,2,0,36,60,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 02:05:06
174-JB-02,Salhan,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
176-JR-05,Eduardovo,Big,CONQ,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
[TLR] The Last Rifles [EU3] | discord.gg/tlr,Isle,Ultra,DOMI,Europe_Central,0,0,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 02:05:06
188-LP-01,TensaTown,Ultra,CONQ,America_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
194-BX-00,Salhan,Ultra,CONQ,Australia_Central,214,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
K's Test Server,Azagor,Small,TDM,America_Central,1,0,32,120,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 02:05:06
186-LC-02,Salhan,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
174-8Y-05,Wakistan,Big,CONQ,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
176-JR-01,TensaTown,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
 [02][144Hz][Cla BR] Sem Chorar [64vs64],Namak,Big,DOMI,Brazil_Central,128,0,128,144,Day,False,False,EAC,Production 2.0.2,2023-08-12 02:05:06
176-AL-04,Namak,Big,DOMI,America_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
174-8Y-01,District,Ultra,CONQ,America_Central,251,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
174-J8-05,WineParadise,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
176-AL-03,TensaTown,Big,DOMI,America_Central,109,5,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
 [04][240Hz][Cla BR] Sem Chorar [16vs16],Eduardovo,Small,TDM,Brazil_Central,32,0,32,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 02:05:06
[TLR] Battlebit Blitz [EU #2] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 02:05:06
[TLR] The Last Rifles [EU4] | discord.gg/tlr,Azagor,Big,CONQ,Europe_Central,1,0,128,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 02:05:06
185-LV-00,Valley,Ultra,FRONTLINE,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
[bloodisgood.eu] Zombies,Azagor,Big,FRONTLINE,Europe_Central,0,0,128,60,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 02:05:06
188-L8-01,WineParadise,Ultra,CONQ,America_Central,240,14,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
190-8Z-02,Frugis,Ultra,CONQ,Europe_Central,151,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
176-JY-00,Lonovo,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
174-8Y-02,Wakistan,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
184-JG-00,Wakistan,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
188-Z-00,Namak,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
174-J8-03,Namak,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
185-LV-01,District,Ultra,CONQ,America_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
177-24-04,Construction,Medium,DOMI,Brazil_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
188-Z-01,Frugis,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
172-8Z-00,SandySunset,Ultra,DOMI,Japan_Central,168,10,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
[TLR] The Last Rifles [EU5] | discord.gg/tlr,Azagor,Medium,RUSH,Europe_Central,9,0,64,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 02:05:06
188-LD-04,Salhan,Ultra,CONQ,America_Central,246,8,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
186-L8-00,Namak,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
186-L7-00,Valley,Medium,RUSH,America_Central,48,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
190-8V-02,District,Ultra,CONQ,Europe_Central,120,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
176-JR-02,TensaTown,Medium,RUSH,America_Central,59,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
186-LC-00,WineParadise,Big,CONQ,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
188-LC-00,TensaTown,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
174-JM-00,Dustydew,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
186-L8-02,TensaTown,Ultra,CONQ,America_Central,243,11,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
176-JR-04,Azagor,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
186-L7-01,Azagor,Big,CONQ,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
194-JJ-00,River,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
176-JY-04,Basra,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
 [03][144Hz][Cla BR] Sem Chorar [32vs32],Isle,Medium,DOMI,Brazil_Central,50,1,64,144,Day,False,False,EAC,Production 2.0.2,2023-08-12 02:05:06
176-JR-00,WineParadise,Big,CONQ,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
190-J7-00,District,Medium,RUSH,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
[TLR] The Last Rifles [EU1] | discord.gg/tlr,Azagor,Ultra,CONQ,Europe_Central,0,0,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 02:05:06
190-Y-00,SandySunset,Ultra,CONQ,Brazil_Central,247,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
[TLR] Battlebit League #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 02:05:06
[TLR] Battlebit Blitz [EU #1] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 02:05:06
176-JY-01,District,Big,CaptureTheFlag,America_Central,98,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 02:05:06
190-JP-00,Salhan,Ultra,CONQ,Europe_Central,233,9,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
194-J4-00,District,Ultra,CONQ,Australia_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-8Z-00,Valley,Ultra,DOMI,Europe_Central,111,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-JY-00,Lonovo,Medium,RUSH,Europe_Central,63,1,64,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-82-00,MultuIslands,Medium,DOMI,Japan_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-J7-00,Salhan,Medium,DOMI,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-JR-00,Wakistan,Medium,DOMI,Japan_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
 BIG Bodsta’s Squid Game,MultuIslands,Ultra,CONQ,Brazil_Central,25,0,254,144,Day,False,True,EAC,Production 2.0.2,2023-08-12 13:02:06
189-8N-00,Dustydew,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-JC-03,SandySunset,Big,CONQ,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-89-02,Wakistan,Ultra,FRONTLINE,Europe_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[TLR] PUGS #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 13:02:06
174-J2-00,TensaTown,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
Developement Server [https://discord.gg/KsfM3Ymcve],WineParadise,Tiny,TDM,Europe_Central,4,0,36,60,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 13:02:06
172-B6-00,MultuIslands,Ultra,CONQ,Japan_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-2G-00,Isle,Ultra,DOMI,Japan_Central,234,13,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-J7-00,Frugis,Ultra,CONQ,Europe_Central,244,10,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-JY-01,Frugis,Ultra,CONQ,Europe_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[TLR] The Last Rifles [EU4] | discord.gg/tlr,SandySunset,Big,CONQ,Europe_Central,127,1,128,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[Physgun.com] Protect the VIP,District,Ultra,CONQ,America_Central,0,0,254,120,Day,False,False,EAC,Production 2.0.1 - Community Servers,2023-08-12 13:02:06
190-JD-02,TensaTown,Big,DOMI,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
194-2G-01,River,Ultra,CONQ,Australia_Central,150,3,254,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-8Q-03,Basra,Ultra,CONQ,Europe_Central,251,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
Carley YOU SUGGEST GAMEMODES [discord.gg/Carley],Isle,Ultra,CONQ,America_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 13:02:06
190-JC-02,Salhan,Medium,RUSH,Europe_Central,60,4,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
194-2R-01,Wakistan,Ultra,CONQ,Australia_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-X-00,TensaTown,Ultra,CONQ,Japan_Central,251,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-J8-00,Basra,Ultra,CONQ,Europe_Central,253,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-JC-00,Valley,Medium,RUSH,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
194-BX-01,Basra,Ultra,CONQ,Australia_Central,253,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
186-LC-03,District,Big,DOMI,America_Central,127,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
189-8N-01,Frugis,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-8Z-00,Wakistan,Ultra,CONQ,Europe_Central,249,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-JC-01,Frugis,Medium,RUSH,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
174-JM-02,Basra,Ultra,CONQ,America_Central,248,6,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
176-AL-01,Construction,Medium,DOMI,America_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-8Q-00,Wakistan,Big,CONQ,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[TLR] Battlebit Blitz [EU #2] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 13:02:06
190-JD-01,SandySunset,Medium,DOMI,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-JN-01,Frugis,Ultra,CONQ,Europe_Central,252,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-8V-02,MultuIslands,Medium,RUSH,Europe_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
194-2G-00,River,Ultra,CONQ,Australia_Central,253,1,254,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
Quakecon Lan Party Event,Wakistan,Medium,DOMI,America_Central,64,0,64,120,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-24-00,Frugis,Medium,DOMI,Japan_Central,59,5,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-JP-01,TensaTown,Medium,RUSH,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-J8-00,Namak,Big,DOMI,Europe_Central,124,2,128,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
Toxic test server,Salhan,Tiny,ELI,Europe_Central,2,0,36,60,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 13:02:06
188-LD-00,Namak,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-8V-02,SandySunset,Big,DOMI,Europe_Central,126,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
186-LD-02,District,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-JC-01,TensaTown,Big,DOMI,Europe_Central,123,4,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-JP-01,SandySunset,Big,DOMI,Europe_Central,121,7,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
188-LC-05,Dustydew,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
174-JB-00,Valley,Big,DOMI,America_Central,119,7,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-J1-00,District,Ultra,DOMI,Japan_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-J8-01,SandySunset,Ultra,CONQ,Europe_Central,222,16,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[CUSTOM GAMEMODE] [io] THE CLONE,District,Ultra,CONQ,Europe_Central,0,0,254,120,Day,False,False,EAC,Production 2.0.1 - Community Servers,2023-08-12 13:02:06
172-8X-00,Isle,Ultra,CONQ,Japan_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-Z-00,Construction,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-BZ-00,SandySunset,Medium,DOMI,Japan_Central,36,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
176-JR-00,Frugis,Medium,DOMI,America_Central,26,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
Totally Not A weird Server,Azagor,Tiny,TDM,Europe_Central,0,0,36,60,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 13:02:06
177-JD-01,Wakistan,Big,CONQ,Europe_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[TLR] The Last Rifles [EU5] | discord.gg/tlr,Namak,Medium,RUSH,Europe_Central,51,13,64,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 13:02:06
Sledmore's Server,TensaTown,Small,RUSH,Europe_Central,1,0,32,120,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 13:02:06
172-2R-00,Namak,Ultra,DOMI,Japan_Central,251,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
 [01][144Hz][Cla BR] Sem Chorar [127vs127],Basra,Ultra,CONQ,Brazil_Central,254,0,254,144,Day,False,False,EAC,Production 2.0.2,2023-08-12 13:02:06
24/7 Voxel Gamemode Testing,VoxelLand,Ultra,VoxelFortify,Developer_Server,3,0,254,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
186-LC-05,Wakistan,Ultra,CONQ,America_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
BattleBitFriends | Discord.gg/BBFriends,Eduardovo,Ultra,CONQ,America_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.2,2023-08-12 13:02:06
177-JC-02,Frugis,Medium,DOMI,Europe_Central,60,4,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-8V-00,Isle,Ultra,CONQ,Europe_Central,252,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
184-JG-04,Namak,Big,DOMI,America_Central,110,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-JN-00,Wakistan,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-JD-00,Isle,Medium,DOMI,Europe_Central,59,5,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
194-2R-00,Valley,Ultra,CONQ,Australia_Central,196,10,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
Modest Escalation [dev][discord.gg/modest],Salhan,Tiny,TDM,America_Central,0,0,36,60,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 13:02:06
172-P-00,Frugis,Ultra,CONQ,Japan_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-8Q-01,Valley,Big,DOMI,Europe_Central,122,5,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[TLR] Battlebit League #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 13:02:06
188-LP-01,Basra,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
194-BX-00,Basra,Ultra,FRONTLINE,Australia_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-LR-00,Valley,Ultra,DOMI,Japan_Central,95,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-J7-01,TensaTown,Ultra,CONQ,Europe_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
174-8Y-05,Eduardovo,Big,DOMI,America_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-89-01,Valley,Medium,RUSH,Europe_Central,60,4,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
 [02][144Hz][Cla BR] Sem Chorar [64vs64],SandySunset,Big,DOMI,Brazil_Central,103,2,128,144,Day,False,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-B2-00,TensaTown,Medium,DOMI,Japan_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-8V-01,Construction,Medium,DOMI,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
 [04][240Hz][Cla BR] Sem Chorar [16vs16],Azagor,Small,TDM,Brazil_Central,1,0,32,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[TLR] The Last Rifles [EU2] | discord.gg/tlr,Wakistan,Ultra,CONQ,Europe_Central,248,5,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[TLR] The Last Rifles [EU1] | discord.gg/tlr,Wakistan,Ultra,CONQ,Europe_Central,254,0,254,240,Day,False,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-8Q-01,SandySunset,Medium,DOMI,Europe_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[bloodisgood.eu] Zombies,TensaTown,Big,FRONTLINE,Europe_Central,1,0,128,60,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 13:02:06
190-8Q-02,Construction,Medium,DOMI,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-8Z-02,Basra,Ultra,CONQ,Europe_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-BX-00,Frugis,Ultra,DOMI,Japan_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-8Q-00,WineParadise,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-8V-03,Lonovo,Medium,RUSH,Europe_Central,59,5,64,60,Night,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-2-00,Salhan,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
190-JC-00,SandySunset,Medium,DOMI,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-8Z-00,Namak,Ultra,DOMI,Japan_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
[TLR] Battlebit Blitz [EU #3] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2,2023-08-12 13:02:06
172-21-00,District,Ultra,DOMI,Japan_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-JN-00,Basra,Ultra,CONQ,Europe_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
K's Test Server,District,Small,RUSH,America_Central,0,0,32,120,Day,False,True,EAC,Production 2.0.1 - Community Servers,2023-08-12 13:02:06
177-JD-00,Construction,Medium,DOMI,Europe_Central,63,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-JP-00,WineParadise,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
172-L4-00,Valley,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
194-JJ-00,Isle,Ultra,DOMI,America_Central,60,6,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-JD-02,SandySunset,Ultra,CONQ,Europe_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
177-89-00,Frugis,Big,CONQ,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2,2023-08-12 13:02:06
 [03][144Hz][Cla BR] Sem Chorar [32vs32],Namak,Medium,DOMI,Brazil_Central,64,0,64,144,Day,False,False,EAC,Production 2.0.2,2023-08-12 13:02:06
